DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 20 , 86 , 130 , 181 , 206 , 246 , " (0) [0,1] " , " (3.96667) [3,4] " , " (1) [1,2] " , " (3.56667) [3,4] " , " (1009.64) [750,1300] " , " (2) [1,3] " , " (211.852) [50,455] " , " (1.5) [1,2] " , " (2367.8) [1000,4000] " , " (6.82) [0,7] " , " (2140.13) [2000,2350] " , " (1) [1,2] " , " (26.52) [15,30] " , " (10.6833) [11,18] " , " (2) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (202.575) [150,800] " , " (1) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 25 , 84 , 124 , 175 , 208 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.91667) [1,2] " , " (3.66667) [3,4] " , " (931.283) [750,1300] " , " (2.26667) [1,3] " , " (431.96) [50,455] " , " (1.5) [1,2] " , " (3736.88) [1000,4000] " , " (4.00833) [0,7] " , " (2218.65) [2000,2350] " , " (1.66667) [1,2] " , " (28.225) [15,30] " , " (12.5133) [11,18] " , " (3.68333) [2,4] " , " (1.5) [1,2] " , " (9) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (96.4933) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 25 , 84 , 127 , 175 , 208 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.91667) [1,2] " , " (3.66667) [3,4] " , " (931.283) [750,1300] " , " (2.76667) [1,3] " , " (431.96) [50,455] " , " (1.5) [1,2] " , " (3755.96) [1000,4000] " , " (4.00833) [0,7] " , " (2235.05) [2000,2350] " , " (1.66667) [1,2] " , " (28.975) [15,30] " , " (12.5133) [11,18] " , " (3.68333) [2,4] " , " (1.5) [1,2] " , " (9) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (83.5933) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 25 , 84 , 128 , 175 , 208 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.91667) [1,2] " , " (3.66667) [3,4] " , " (931.283) [750,1300] " , " (1.86667) [1,3] " , " (431.96) [50,455] " , " (1.5) [1,2] " , " (3758.26) [1000,4000] " , " (4.00833) [0,7] " , " (2247.84) [2000,2350] " , " (1.66667) [1,2] " , " (28.9179) [15,30] " , " (12.5133) [11,18] " , " (3.68333) [2,4] " , " (1.78571) [1,2] " , " (9) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (74.8233) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 18 , 84 , 118 , 149 , 214 , 246 , " (0) [0,1] " , " (3.8) [3,4] " , " (2) [1,2] " , " (3.41667) [3,4] " , " (955.65) [750,1300] " , " (2.23333) [1,3] " , " (195.778) [50,455] " , " (1.71429) [1,2] " , " (3367.57) [1000,4000] " , " (5.5) [0,7] " , " (2142.2) [2000,2350] " , " (1) [1,2] " , " (21.1467) [15,30] " , " (11.3986) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (50.9233) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 125 , 149 , 214 , 246 , " (0) [0,1] " , " (3.8) [3,4] " , " (2) [1,2] " , " (3.41667) [3,4] " , " (956.55) [750,1300] " , " (2.33333) [1,3] " , " (195.778) [50,455] " , " (1.71429) [1,2] " , " (3134.5) [1000,4000] " , " (5.5) [0,7] " , " (2142.1) [2000,2350] " , " (1) [1,2] " , " (20.7267) [15,30] " , " (10.9986) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (52.6433) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 133 , 149 , 214 , 246 , " (0) [0,1] " , " (3.8) [3,4] " , " (2) [1,2] " , " (3.41667) [3,4] " , " (956.55) [750,1300] " , " (2.33333) [1,3] " , " (195.778) [50,455] " , " (1.71429) [1,2] " , " (3366.77) [1000,4000] " , " (5.5) [0,7] " , " (2141) [2000,2350] " , " (1) [1,2] " , " (20.6967) [15,30] " , " (10.9986) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (45.6633) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 134 , 149 , 214 , 246 , " (0) [0,1] " , " (3.8) [3,4] " , " (2) [1,2] " , " (3.41667) [3,4] " , " (956.55) [750,1300] " , " (2.43333) [1,3] " , " (195.778) [50,455] " , " (1.71429) [1,2] " , " (3134.37) [1000,4000] " , " (5.5) [0,7] " , " (2143.9) [2000,2350] " , " (1) [1,2] " , " (20.8667) [15,30] " , " (10.9986) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (55.0133) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 17 , 103 , 130 , 184 , 214 , 246 , " (0) [0,1] " , " (3.96667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (955.467) [750,1300] " , " (1.13333) [1,3] " , " (436.543) [50,455] " , " (2) [1,2] " , " (3297.91) [1000,4000] " , " (5.9) [0,7] " , " (2101.99) [2000,2350] " , " (1) [1,2] " , " (22.4087) [15,30] " , " (8.26333) [11,18] " , " (3.80294) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (96.1625) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 25 , 84 , 119 , 175 , 217 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.66667) [1,2] " , " (3.66667) [3,4] " , " (858.208) [750,1300] " , " (2.35) [1,3] " , " (451.46) [50,455] " , " (1.5) [1,2] " , " (3895.11) [1000,4000] " , " (4.31667) [0,7] " , " (2245.15) [2000,2350] " , " (1.66667) [1,2] " , " (28.5917) [15,30] " , " (14.0383) [11,18] " , " (3.68333) [2,4] " , " (2) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (88.3017) [150,800] " , " (1.5) [1,2] " , " (1.85) [1,2] "
