Factibilidad , Variabilidad , DESAYUNO , COLACION_MATUTINA , COMIDA_ENTRADA , COMIDA_ENTRADA , COMIDA_PRINCIPAL , COMIDA_PRINCIPAL , COLACION_VESPERTINA , CENA 
411631 , 2.25973e+20 ,  , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
 , 1 , 80 , 117 , 117 , 137 , 164 , 188 , 237
