Factibilidad , Variabilidad , DESAYUNO , COLACION_MATUTINA , COMIDA_ENTRADA , COMIDA_ENTRADA , COMIDA_PRINCIPAL , COMIDA_PRINCIPAL , COLACION_VESPERTINA , CENA 
127255 , 2.95148e+20 ,  , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
 , 67 , 89 , 131 , 122 , 155 , 171 , 189 , 237
